code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000573,粤宏远Ａ,区域地产,广东,164.2,6.22,6.23,335410.88,269538.78,6078.51,55476.16,0.89,0.038,2.45,3.42,19940815,13552.26,0.22,133.7,149.12,26.15,4.05,70737
000651,格力电器,家用电器,广东,12.78,59.72,60.16,18170746.0,13945858.0,1672439.13,18840.06,0.03,1.867,8.27,3.85,19961118,3994264.75,6.64,1.11,12.82,34.12,13.62,339957
600571,信雅达,软件服务,浙江,65.84,4.2,4.4,171743.52,112971.05,6550.85,17894.65,0.41,0.279,2.63,6.98,20021101,48042.75,1.09,28.7,1.3,52.92,8.85,65055
002305,南国置业,区域地产,湖北,610.55,11.91,17.32,1967123.25,1921201.75,3015.95,130747.51,0.76,0.006,2.6,1.92,20091106,132909.25,0.77,87.86,109.17,20.45,0.6,34241
000568,泸州老窖,白酒,四川,29.01,14.02,14.02,1327208.75,955679.31,106665.13,65134.01,0.46,1.074,7.56,5.5,19940509,697650.75,4.98,17.3,13.72,62.1,25.61,39059
600166,福田汽车,汽车整车,北京,71.13,66.7,66.7,5206828.5,2481306.0,1123327.38,783993.44,1.18,0.035,2.79,1.18,19980602,219878.59,0.33,16.56,44.04,14.96,0.78,150000
601600,中国铝业,铝,北京,182.92,109.6,149.04,19007694.0,6642623.0,7435207.0,1865839.63,1.25,0.02,2.56,1.93,20070430,-448859.0,-0.3,16.68,170.82,7.53,0.28,478870
300147,香雪制药,中成药,广东,115.22,6.6,6.61,798872.69,298080.94,154443.41,213430.3,3.23,0.1,5.13,2.24,20101215,50941.15,0.77,27.14,-62.76,31.58,3.55,32942
000858,五 粮 液,白酒,四川,23.89,37.96,37.96,6217440.5,5450454.0,543108.56,95325.56,0.25,1.787,12.4,3.44,19980427,3297547.75,8.69,13.32,9.85,70.2,27.64,192252
002549,凯美特气,环境保护,湖南,434.21,5.67,5.67,116767.76,28162.14,67810.78,9877.46,0.17,0.017,1.53,6.42,20110218,17136.2,0.3,118.71,128.97,43.18,5.24,13644
600331,宏达股份,铅锌,四川,193.4,10.32,20.32,1008709.63,391164.25,256284.91,307823.06,1.51,0.025,2.29,2.87,20011220,-64341.3,-0.32,-18.6,57.4,14.64,1.96,80414
600300,维维股份,软饮料,江苏,156.17,16.72,16.72,839824.13,445724.59,231396.25,20309.2,0.12,0.042,1.59,4.12,20000630,60672.8,0.36,14.81,-30.91,28.61,1.57,68116
002645,华宏科技,专用机械,江苏,81.48,1.49,2.09,183868.36,79659.65,34390.68,107329.63,5.12,0.301,7.42,3.3,20111220,23571.48,1.13,227.55,820.71,20.35,6.27,12629
600908,无锡银行,银行,江苏,27.06,1.85,18.48,12463267.0,0.0,95833.4,97489.1,0.53,0.52,4.75,2.75,20160923,25317.3,0.14,5.22,7.13,0.0,35.4,47605
002069,獐子岛,渔业,辽宁,101.85,6.82,7.11,447423.16,288162.84,109153.02,97507.95,1.37,0.112,1.51,7.56,20060928,-85002.46,-1.2,11.93,132.76,15.13,2.61,40707
300568,星源材质,化工原料,深圳,60.22,0.3,1.2,187609.56,107099.72,47395.85,80850.77,6.74,1.68,10.28,7.59,20161201,25466.35,2.12,18.97,31.34,60.6,30.73,18042
600861,北京城乡,百货,北京,43.94,3.17,3.17,469947.31,240566.2,187372.36,85674.63,2.7,0.25,7.4,1.98,19940520,54902.68,1.73,-1.08,4.11,30.53,4.34,24469
601169,北京银行,银行,北京,7.43,152.07,152.07,204284304.0,0.0,791700.0,2623600.0,1.73,0.983,8.12,1.2,20070919,4749500.0,3.12,10.07,5.79,0.0,41.2,157219
600596,新安股份,农药化肥,浙江,85.29,6.79,6.79,799448.31,335169.84,308225.91,75216.42,1.11,0.114,5.92,1.65,20010906,211290.42,3.11,-7.41,129.07,13.25,1.14,47756
002286,保龄宝,食品,山东,100.61,2.34,3.69,191100.72,61420.73,95781.43,79984.93,2.17,0.109,4.05,3.6,20090828,29104.59,0.79,8.16,9.75,15.72,4.04,20206
002727,一心堂,医药商业,云南,31.0,1.97,5.21,601322.06,439339.06,48727.76,57748.4,1.11,0.679,4.8,4.39,20140702,127265.17,2.44,17.44,2.06,41.28,5.65,33039
601900,南方传媒,出版业,广东,28.24,1.76,8.19,860900.31,454182.31,56502.7,108321.01,1.32,0.53,4.37,3.33,20160215,157151.13,1.92,6.87,12.01,29.48,8.59,57751
002455,百川股份,化工原料,江苏,86.27,3.02,4.74,195186.95,86883.46,83865.63,4430.62,0.09,0.168,1.79,8.11,20100803,29962.21,0.63,-10.55,32.71,12.96,3.89,21857
300162,雷曼股份,元器件,深圳,82.39,2.19,3.5,162099.52,54056.78,20212.84,62311.76,1.78,0.117,3.17,4.07,20110113,11761.44,0.34,57.71,41.89,34.24,10.17,30243
002601,龙蟒佰利,化工原料,河南,81.27,6.55,20.32,1804856.38,458204.44,626550.0,958044.5,4.71,0.43,6.07,2.91,20110715,50977.37,0.25,56.98,296.74,29.56,10.69,48124
600207,安彩高科,元器件,河南,871.86,6.9,8.63,239051.55,111046.55,78541.0,288135.69,3.34,0.011,2.2,4.38,19990714,-224005.2,-2.6,5.82,-48.7,13.16,0.51,44547
300468,四方精创,软件服务,深圳,105.55,0.57,1.04,94133.27,68244.31,1216.2,57010.58,5.46,0.41,7.72,7.22,20150527,19209.25,1.84,16.41,17.72,51.71,17.52,14721
300033,同花顺,软件服务,浙江,28.23,2.64,5.38,407917.13,356003.63,39013.35,35677.57,0.66,2.254,5.49,11.58,20091225,183561.86,3.41,20.23,26.57,91.8,69.89,40104
300481,濮阳惠成,化工原料,河南,72.98,0.73,1.6,47180.94,24987.82,12074.9,7946.2,0.5,0.293,2.74,10.39,20150630,17871.11,1.12,5.1,9.64,32.85,16.63,27407
600085,同仁堂,中成药,北京,46.43,13.71,13.71,1706001.25,1345278.5,153328.63,200615.31,1.46,0.68,5.68,5.56,19970625,377570.28,2.75,10.96,6.59,45.98,7.72,67546
600883,博闻科技,水泥,云南,112.54,2.36,2.36,70542.57,37112.95,1442.4,540.67,0.02,0.095,2.77,5.12,19951208,26361.4,1.12,4.69,-81.22,-16.07,224.58,13054
000727,华东科技,元器件,江苏,604.66,24.42,45.3,3379211.25,389915.78,2667854.25,657352.69,1.45,0.005,2.38,1.32,19970520,-43046.43,-0.1,36.34,123.96,2.84,1.5,121091
300005,探路者,服饰,北京,62.4,3.49,5.94,361155.19,261541.5,22853.93,136255.16,2.29,0.2,4.61,3.04,20091030,66873.07,1.13,-12.43,-31.51,29.71,5.9,39575
600835,上海机电,运输设备,上海,15.27,8.07,10.23,3174104.0,2679769.75,162199.19,204037.0,2.0,1.417,9.01,2.4,19940224,470663.66,4.6,-1.85,-21.01,21.95,7.65,64490
002225,濮耐股份,其他建材,河南,64.01,5.9,8.81,502369.0,356586.63,66029.53,97142.15,1.1,0.072,2.95,2.09,20080425,67635.05,0.77,-19.97,-48.91,30.67,3.68,41431
300231,银信科技,软件服务,北京,49.15,2.67,3.43,94196.92,77534.88,9745.57,13271.55,0.39,0.259,1.65,10.3,20110615,14837.7,0.43,48.54,47.39,28.77,12.9,34407
601595,上海电影,影视音像,上海,55.85,0.94,3.74,258900.3,173048.77,21620.34,82026.93,2.2,0.6,5.0,7.1,20160817,61055.95,1.63,0.0,0.0,33.6,23.57,50907
600248,延长化建,建筑施工,陕西,38.61,6.08,6.16,542811.0,461008.31,54913.03,49564.95,0.8,0.199,3.13,2.46,20000622,66437.31,1.08,-5.02,1.39,8.79,3.39,31779
002348,高乐股份,文教休闲,广东,144.19,7.39,9.47,125913.4,54844.53,10785.25,990.65,0.01,0.04,1.3,5.89,20100203,21766.78,0.23,7.08,-18.18,28.8,10.79,32194
600917,重庆燃气,供气供热,重庆,51.43,1.56,15.56,808569.13,252700.27,299984.66,100823.1,0.65,0.239,2.33,5.27,20140930,80787.4,0.52,-7.38,-0.98,15.54,6.76,50260
601579,会稽山,红黄药酒,浙江,48.52,2.48,4.97,369983.94,200445.86,78786.81,173164.98,3.48,0.33,5.83,2.37,20140825,58293.91,1.17,14.62,24.43,43.19,13.49,20495
600783,鲁信创投,矿物制品,山东,38.52,7.44,7.44,586245.56,97156.81,8442.99,115078.85,1.55,0.446,4.98,4.6,19961225,162705.95,2.19,-1.09,44.63,28.67,240.64,44710
600470,六国化工,农药化肥,安徽,0.0,5.22,5.22,631905.5,251934.77,296757.44,126267.7,2.42,-0.119,3.96,1.92,20040305,13029.57,0.25,-36.9,-143.64,7.91,-2.04,51414
002144,宏达高科,纺织,浙江,36.6,1.32,1.77,203287.92,48262.95,28913.9,68704.25,3.89,0.436,9.23,2.3,20070803,46103.3,2.61,6.6,-42.1,30.93,18.84,20945
603918,金桥信息,软件服务,上海,1000.51,1.23,1.76,69100.36,59868.96,6601.68,12150.44,0.69,0.024,2.6,12.28,20150528,13898.61,0.79,2.09,-41.25,26.59,1.22,16044
002139,拓邦股份,元器件,深圳,42.9,2.98,4.53,271527.0,164901.36,42283.07,96992.27,2.14,0.35,3.78,3.61,20070629,36212.18,0.8,26.36,78.96,22.09,7.9,43204
600218,全柴动力,农用机械,安徽,41.19,3.69,3.69,341175.75,230378.97,78914.15,104427.4,2.83,0.257,5.09,2.08,19981203,35341.46,0.96,4.37,23.19,13.74,3.18,24485
002055,得润电子,元器件,深圳,100.04,4.03,4.51,664978.94,468333.69,86956.4,63350.16,1.41,0.17,3.9,5.81,20060725,64918.13,1.44,29.42,-19.7,17.46,2.41,51387
000988,华工科技,电器仪表,湖北,58.44,8.91,8.91,558706.56,367776.25,114803.95,93274.74,1.05,0.258,3.55,4.24,20000608,123227.5,1.38,26.5,52.36,25.3,6.94,108867
300589,江龙船艇,船舶,广东,145.01,0.22,0.87,48683.78,25470.63,0.0,0.0,0.0,0.233,2.35,19.16,20170113,0.0,0.0,51.04,72.36,19.77,7.16,39800
603088,宁波精达,专用机械,浙江,149.33,0.25,0.8,64579.06,37588.89,13276.12,23585.03,2.95,0.263,5.86,8.93,20141111,13108.34,1.64,9.09,5.27,37.59,12.64,6032
600552,凯盛科技,玻璃,安徽,83.35,3.7,3.84,487314.5,292626.69,124627.01,135734.34,3.54,0.197,6.09,2.69,20021108,56647.91,1.48,175.01,-32.07,15.99,2.43,24120
601666,平煤股份,煤炭开采,河南,108.3,23.61,23.61,3916352.75,1402525.88,1877528.0,314058.44,1.33,0.041,4.41,1.34,20061123,260717.55,1.1,6.01,107.27,17.18,1.06,99978
600527,江南高纤,化纤,江苏,172.99,8.02,8.02,172409.98,97043.46,54093.51,12841.95,0.16,0.034,2.03,2.92,20031127,57214.8,0.71,-20.27,246.81,11.13,2.31,53836
600594,益佰制药,中成药,贵州,36.25,7.92,7.92,646552.56,286967.69,97619.63,76838.25,0.97,0.366,4.86,3.65,20040323,204456.11,2.58,8.77,79.01,78.91,10.81,35326
000806,银河生物,生物制药,广西,2766.06,6.98,11.0,283254.13,171500.17,37434.06,105668.88,0.96,0.003,1.84,6.41,19980416,-22164.46,-0.2,38.52,-96.6,25.25,0.42,81900
600360,华微电子,半导体,吉林,128.64,7.38,7.38,369106.59,209396.66,115378.86,49220.69,0.67,0.051,2.73,3.23,20010316,69345.09,0.94,3.65,35.58,20.74,3.95,82344
000828,东莞控股,路桥,广东,18.43,10.4,10.4,891404.38,99935.56,189027.59,114008.05,1.1,0.798,4.91,3.0,19970617,229971.02,2.21,14.14,1.53,65.49,66.22,38877
600275,武昌鱼,农业综合,湖北,0.0,5.09,5.09,34321.09,2809.13,4309.68,13208.38,0.26,-0.045,0.32,37.03,20000810,-50479.46,-0.99,-5.87,19.74,71.42,-303.31,63610
002611,东方精工,轻工机械,广东,117.01,2.93,6.42,303243.13,164719.67,53149.2,47788.35,0.74,0.12,2.32,7.6,20110830,33899.06,0.53,29.58,98.17,26.4,6.67,33505
601717,郑煤机,工程机械,河南,245.63,13.78,17.32,1174789.88,896217.88,135869.81,351331.69,2.03,0.036,5.97,1.47,20100803,388648.13,2.24,-19.56,46.92,20.31,1.71,58134
002349,精华制药,中成药,江苏,59.39,5.96,8.41,253049.5,87281.88,50187.39,133847.44,1.59,0.196,2.56,4.56,20100203,37028.42,0.44,12.96,111.36,49.65,18.72,23143
600433,冠豪高新,造纸,广东,85.28,11.9,12.71,417867.84,149913.88,209957.3,69587.4,0.55,0.085,1.99,3.66,20030619,47489.03,0.37,34.34,195.21,20.46,6.24,61081
300439,美康生物,医疗保健,浙江,47.84,1.1,3.48,212275.02,132364.42,22849.32,55108.93,1.59,0.42,4.03,6.51,20150422,54810.32,1.58,36.63,25.45,60.02,21.27,19261
600163,中闽能源,新型电力,福建,55.15,7.54,9.99,310452.06,64227.13,209931.16,209174.42,2.09,0.106,1.58,3.68,19980602,-158157.92,-1.58,-41.94,1723.39,59.95,26.76,35291
600604,市北高新,园区开发,上海,114.86,3.82,9.37,1283847.25,882682.19,3425.66,401990.69,4.29,0.19,6.06,3.1,19920327,68641.05,0.73,19.06,16.56,40.68,13.0,74020
600074,保千里,电脑设备,江苏,38.62,9.06,24.38,693440.88,524297.38,23852.61,69077.24,0.28,0.27,1.69,7.71,19970623,129545.15,0.53,224.11,219.26,40.18,21.57,104020
600336,澳柯玛,家用电器,山东,70.2,6.8,7.77,330569.22,194673.34,51907.4,50062.37,0.64,0.077,1.57,4.6,20001229,-18355.4,-0.24,2.14,-14.96,23.5,1.98,41716
300166,东方国信,软件服务,北京,82.74,4.04,6.56,464754.84,290224.59,2925.38,248423.5,3.79,0.2,5.69,3.55,20110125,66361.0,1.01,42.27,42.27,44.7,17.91,28448
600267,海正药业,化学制药,浙江,303.17,9.66,9.66,2003183.63,699404.13,573490.25,364976.28,3.78,0.032,7.13,1.82,20000725,193436.95,2.0,9.37,599.64,26.54,0.42,26331
600508,上海能源,煤炭开采,上海,18.45,7.23,7.23,1398947.0,271106.69,558466.13,91517.17,1.27,0.625,11.76,0.98,20010829,627236.06,8.68,4.42,3859.63,23.65,8.72,52149
600716,凤凰股份,区域地产,江苏,128.36,9.1,9.36,980283.5,896774.13,1321.62,147961.44,1.58,0.056,3.75,1.92,19960702,94935.15,1.01,70.83,170.11,28.34,2.88,34679
000691,ST亚太,区域地产,甘肃,14353.99,2.9,3.23,28124.45,26755.98,87.48,14785.37,0.46,0.0,0.26,33.71,19970228,-40366.71,-1.25,-52.96,108.0,30.67,0.63,17725
002133,广宇集团,全国地产,浙江,36.66,6.02,7.74,818322.31,754938.75,1772.61,83391.46,1.08,0.196,3.64,1.97,20070427,103006.06,1.33,143.88,335.09,25.66,3.61,46170
002616,长青集团,环境保护,广东,62.0,2.24,3.72,325569.28,95535.78,109575.88,123102.9,3.31,0.45,5.31,5.11,20110920,38113.7,1.02,19.12,48.8,25.65,8.56,15146
000677,恒天海龙,化纤,山东,1083.51,8.64,8.64,84438.57,32852.84,42092.43,69768.81,0.81,0.005,0.31,18.11,19961226,-150372.13,-1.74,-76.52,-91.74,15.39,0.93,53930
600638,新黄浦,区域地产,上海,61.99,5.61,5.61,1123193.0,868353.88,970.3,102758.4,1.83,0.24,6.54,3.03,19930326,171804.09,3.06,10.53,-31.86,14.9,14.41,41081
300360,炬华科技,电器仪表,浙江,25.16,3.12,3.63,181630.06,144626.09,7161.22,4629.43,0.13,0.548,3.4,5.4,20140121,75970.88,2.09,11.15,11.9,36.04,21.99,16708
002563,森马服饰,服饰,浙江,18.68,18.39,26.95,1294805.5,897577.88,118623.72,254421.27,0.94,0.529,3.71,2.67,20110311,391584.06,1.45,12.83,5.73,38.36,13.37,30963
300050,世纪鼎利,软件服务,广东,47.01,3.31,4.99,247978.84,134454.48,7879.85,116163.26,2.33,0.24,4.3,2.63,20100120,42922.51,0.86,5.7,4.81,45.53,16.3,23759
000010,美丽生态,建筑施工,深圳,197.8,5.22,8.2,467960.5,280030.75,5554.28,149537.16,1.82,0.027,2.68,2.63,19951027,-12948.7,-0.16,29.24,693.48,28.24,3.1,44621
600790,轻纺城,商品城,浙江,20.81,10.47,10.47,816012.0,109951.8,21391.47,166353.55,1.59,0.339,4.52,1.56,19970228,109921.92,1.05,2.7,20.05,63.0,43.68,59565
603001,奥康国际,服饰,浙江,26.46,4.01,4.01,531744.44,366967.63,43285.48,192974.38,4.81,0.638,10.09,2.23,20120426,150338.66,3.75,-2.71,-5.26,36.8,11.18,19502
002239,奥特佳,汽车配件,江苏,35.15,5.82,11.18,833750.75,427025.31,114338.27,291150.09,2.6,0.41,4.37,3.21,20080522,81334.56,0.73,110.56,99.78,23.58,8.53,42135
000333,美的集团,家用电器,广东,14.8,61.8,64.59,17060072.0,12062132.0,2105679.0,1359656.88,2.11,2.29,9.46,3.56,19931112,3810539.25,5.9,14.88,15.56,27.31,9.23,107577
002004,华邦健康,化学制药,重庆,20.93,15.33,20.35,2353932.5,1247429.13,248479.09,547942.63,2.69,0.301,4.78,1.76,20040625,204623.56,1.01,4.81,3.57,34.6,12.31,122656
300098,高新兴,通信设备,广东,50.29,5.46,10.75,453149.69,237744.34,7714.62,204138.05,1.9,0.187,3.38,3.71,20100728,49115.64,0.46,51.13,229.09,38.43,21.54,44764
600751,天海投资,水运,天津,83.65,19.71,28.99,1410270.13,1165215.25,12712.78,1012853.0,3.49,0.074,4.26,1.94,19960909,-78975.68,-0.27,238.06,78.26,7.83,13.98,75251
300038,梅泰诺,通信设备,北京,144.74,1.38,3.17,326843.09,186749.56,21434.49,144414.73,4.55,0.221,10.22,4.18,20100108,28964.6,0.91,29.63,96.06,30.67,11.22,21431
002153,石基信息,软件服务,北京,66.13,4.89,10.67,590271.75,347184.97,41436.3,161450.38,1.51,0.248,4.54,4.82,20070813,211234.95,1.98,21.05,12.37,45.38,16.07,28076
000540,中天金融,多元金融,贵州,11.71,39.46,46.97,6688881.5,4961436.0,329253.81,370828.03,0.79,0.437,3.01,2.27,19940202,519677.5,1.11,27.4,7.07,31.45,14.41,237647
601058,赛轮金宇,汽车配件,山东,25.9,22.61,22.94,1290774.63,512515.06,572080.75,96286.85,0.42,0.158,1.98,2.07,20110630,111953.97,0.49,13.96,87.5,19.17,3.25,69445
002661,克明面业,食品,湖南,43.39,3.29,3.36,238890.59,140251.72,75140.63,137177.02,4.08,0.282,6.07,2.69,20120316,32502.85,0.97,15.85,24.16,21.49,6.62,21187
603198,迎驾贡酒,白酒,安徽,25.48,1.66,8.0,565071.63,411530.47,133470.06,126300.05,1.58,0.854,4.92,4.42,20150528,164264.73,2.05,3.81,28.77,61.77,22.48,39131
600880,博瑞传播,广告包装,四川,147.63,7.32,10.93,434226.56,125201.07,44797.45,80664.11,0.74,0.055,3.31,2.45,19951115,137053.86,1.25,-19.06,-19.46,34.49,6.21,74052
000876,新 希 望,饲料,四川,12.13,34.57,42.16,3713051.25,963436.19,721256.75,215435.52,0.51,0.501,4.85,1.67,19980311,1269600.63,3.01,-4.82,19.06,8.08,4.77,96000
300286,安科瑞,电器仪表,上海,45.69,0.99,1.43,76175.4,54597.45,13567.17,18263.6,1.28,0.57,4.16,6.17,20120113,23415.1,1.64,7.22,24.96,57.21,24.33,10226
300160,秀强股份,玻璃,江苏,62.85,5.98,5.98,170204.8,81969.71,48228.2,23021.42,0.39,0.145,2.0,6.07,20110113,32248.59,0.54,19.01,75.24,29.0,9.83,27760
601999,出版传媒,出版业,辽宁,48.3,5.51,5.51,306842.16,202976.48,49667.15,52866.71,0.96,0.223,3.51,3.07,20071221,70958.03,1.29,5.18,57.52,21.02,7.5,39044
300331,苏大维格,元器件,江苏,392.22,1.3,2.26,68119.99,44482.21,20235.51,17269.76,0.76,0.049,2.68,9.54,20120628,11590.08,0.51,9.07,134.63,30.46,3.83,18678
300032,金龙机电,元器件,浙江,63.81,5.96,8.14,644164.88,442059.06,79765.56,333226.59,4.09,0.2,5.77,2.57,20091225,46573.23,0.57,10.76,-55.79,15.26,5.91,39836
000590,启迪古汉,中成药,湖南,81.64,2.23,2.23,63067.91,28435.11,14263.32,15244.8,0.68,0.247,1.17,17.26,19960119,-16070.8,-0.72,7.7,146.62,52.57,17.38,12153
002591,恒大高新,化工原料,江西,0.0,1.67,2.61,92502.25,52465.08,20433.6,32301.21,1.24,-0.044,2.63,6.13,20110621,6582.55,0.25,-26.49,21.74,32.63,-11.99,15657
600249,两面针,日用化工,广西,218.95,4.5,5.5,327685.22,103281.0,118896.15,85739.86,1.56,0.049,3.6,2.97,20040130,18598.9,0.34,15.42,115.53,14.48,1.72,47055
600019,宝钢股份,普钢,上海,19.81,220.77,221.03,26687294.0,10141921.0,11078174.0,3377792.75,1.53,0.253,7.16,0.93,20001212,4175795.25,1.89,9.2,148.33,12.23,4.19,300952
600009,上海机场,机场,上海,21.09,10.93,19.27,2694364.5,1122428.88,976625.0,257549.8,1.34,1.456,11.57,2.65,19980218,1648441.13,8.55,10.6,10.83,45.13,40.36,44921
300112,万讯自控,电器仪表,深圳,134.3,1.38,2.67,92268.93,38203.05,21873.47,32431.98,1.22,0.074,2.7,4.91,20100827,13413.0,0.5,17.44,19.52,52.53,6.78,16796
002385,大北农,饲料,北京,30.85,23.96,41.01,1525818.38,766188.5,365125.53,107143.92,0.26,0.215,2.26,2.94,20100409,374230.56,0.91,4.61,25.11,24.88,5.24,123221
000420,吉林化纤,化纤,吉林,263.36,6.37,19.71,445212.31,183929.45,123356.36,237491.47,1.21,0.011,1.37,2.91,19960802,-85969.52,-0.44,43.97,164.66,11.99,2.2,47713
002091,江苏国泰,商贸代理,江苏,49.37,5.3,12.08,422094.66,337382.56,39799.12,8110.93,0.07,0.201,3.35,3.94,20061208,102161.81,0.85,19.19,31.42,14.72,4.23,48943
603699,纽威股份,专用机械,江苏,49.84,7.5,7.5,402662.5,302413.38,71566.18,79643.63,1.06,0.258,3.26,5.26,20140117,69141.05,0.92,-10.99,-41.16,35.16,12.89,26088
000800,一汽轿车,汽车整车,吉林,0.0,14.12,16.28,1904887.38,1063218.13,483406.06,248890.22,1.53,-0.586,4.72,2.5,19970618,256396.77,1.58,-14.83,-1902.38,19.75,-4.2,76282
002073,软控股份,软件服务,山东,0.0,6.26,9.39,824836.69,524537.38,178415.02,95145.7,1.01,-0.038,5.01,2.1,20061018,195428.42,2.08,-26.98,-121.59,22.86,-2.62,50000
002743,富煌钢构,钢加工,安徽,81.05,1.15,3.41,531755.81,447255.56,46331.59,115895.6,3.4,0.18,5.77,2.5,20150217,38226.26,1.12,58.16,89.76,9.16,2.84,18752
603996,中新科技,家用电器,浙江,53.33,1.03,3.0,310080.97,273195.34,23601.67,55722.03,1.86,0.392,4.65,4.5,20151222,47426.12,1.58,20.94,8.98,7.76,2.81,38629
000801,四川九洲,通信设备,四川,128.76,10.23,10.23,497218.25,430731.5,41523.05,29584.26,0.29,0.068,2.19,5.36,19980506,86858.65,0.85,19.33,-34.59,21.73,2.85,42068
300363,博腾股份,化学制药,重庆,45.23,3.07,4.25,287145.0,111316.3,139862.38,26253.25,0.62,0.41,3.02,6.03,20140129,56786.03,1.34,29.91,55.07,39.66,12.9,19145
002265,西仪股份,汽车配件,云南,1122.97,2.91,3.19,78886.9,51273.03,22829.76,14283.32,0.45,0.022,1.68,14.72,20080806,2906.25,0.09,14.39,122.49,13.44,1.33,36756
603377,东方时尚,汽车服务,北京,58.56,1.18,4.2,250959.55,109350.32,51023.55,75599.93,1.8,0.51,3.8,10.28,20160205,31028.3,0.74,-10.98,-22.25,53.61,23.08,11946
300247,乐金健康,医疗保健,安徽,142.7,4.72,8.05,196789.11,72981.8,28193.11,69460.6,0.86,0.041,2.08,3.74,20110729,19989.74,0.25,19.61,148.2,38.11,10.33,59609
001979,招商蛇口,全国地产,深圳,15.01,18.99,79.04,25073168.0,21095200.0,262432.88,1975386.25,2.5,1.212,7.14,2.55,20151230,2546254.5,3.22,29.15,97.54,34.54,15.07,104720
002216,三全食品,食品,河南,81.19,5.71,8.15,344995.03,149516.52,124956.2,24689.99,0.3,0.084,2.41,3.76,20080220,83886.7,1.03,12.2,1.57,34.43,1.96,38851
300455,康拓红外,运输设备,北京,85.6,0.88,2.8,80447.03,67717.15,10151.57,8014.55,0.29,0.241,2.31,8.94,20150515,25234.2,0.9,12.51,10.09,43.57,23.79,19884
002036,联创电子,元器件,浙江,49.81,3.92,5.82,386546.28,210309.3,104107.86,45259.55,0.78,0.362,2.76,6.53,20040903,50117.71,0.86,108.77,29.52,15.31,7.08,42342
002058,威 尔 泰,电器仪表,上海,737.31,1.43,1.43,21770.99,17769.07,2349.8,37.47,0.0,0.037,1.31,20.6,20060802,2693.86,0.19,1.76,147.1,38.24,5.26,11436
000779,三毛派神,纺织,甘肃,235.37,1.86,1.86,71751.84,20690.24,38786.2,32181.25,1.73,0.07,1.17,14.13,19970528,-32426.19,-1.74,20.29,116.62,7.82,5.28,21672
601186,中国铁建,建筑施工,北京,13.61,115.03,135.8,75934504.0,61130036.0,4215156.0,4043036.75,2.98,1.031,9.66,1.45,20080310,6609985.5,4.87,4.79,10.71,9.21,2.22,352530
603993,洛阳钼业,小金属,河南,86.29,129.54,168.87,8814684.0,1980295.63,2727292.25,1072030.63,0.63,0.059,1.11,4.6,20121009,350878.88,0.21,65.59,31.12,33.47,14.36,247182
002375,亚厦股份,装修装饰,浙江,43.04,11.32,13.4,1704314.38,1460699.88,48529.59,183730.72,1.37,0.2,5.32,2.15,20100323,366763.31,2.74,-20.97,-54.81,15.55,4.47,53496
600699,均胜电子,汽车配件,浙江,58.29,6.89,9.49,2761373.25,1075145.75,454626.69,213827.55,2.25,0.425,6.04,5.47,19931206,170523.81,1.8,94.97,49.23,20.55,3.44,39804
300390,天华超净,电脑设备,江苏,149.48,1.35,3.45,98432.36,40088.56,26651.7,27931.95,0.81,0.057,2.33,4.89,20140731,15988.61,0.46,22.92,-44.13,23.69,4.8,17446
600036,招商银行,银行,深圳,7.67,206.29,252.2,594231104.0,0.0,4306800.0,6752300.0,2.68,2.462,15.95,1.18,20020409,19911000.0,7.89,3.75,7.6,0.0,29.7,214596
